Player_match_SK,PlayerMatch_key,Match_Id,Player_Id,Player_Name,DOB,Batting_hand,Bowling_skill,Country_Name,Role_Desc,Player_team,Opposit_Team,Season_year,is_manofThematch,Age_As_on_match,IsPlayers_Team_won,Batting_Status,Bowling_Status,Player_Captain,Opposit_captain,Player_keeper,Opposit_keeper
23701,82979600308,829796,308,SA Yadav,9/14/1990,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Kings XI Punjab,2015,0,25,1,,,G Gambhir,GJ Bailey,RV Uthappa,WP Saha
23702,82979600315,829796,315,SP Narine,5/26/1988,Left-hand bat,Right-arm offbreak,West Indies,Player,Kolkata Knight Riders,Kings XI Punjab,2015,0,27,1,,,G Gambhir,GJ Bailey,RV Uthappa,WP Saha
23703,82979600316,829796,316,GB Hogg,2/6/1971,Left-hand bat,Slow left-arm chinaman,Australia,Player,Kolkata Knight Riders,Kings XI Punjab,2015,0,44,1,,,G Gambhir,GJ Bailey,RV Uthappa,WP Saha
23704,82979600334,829796,334,AD Russell,4/29/1988,Right-hand bat,Right-arm fast,West Indies,Player,Kolkata Knight Riders,Kings XI Punjab,2015,1,27,1,,,G Gambhir,GJ Bailey,RV Uthappa,WP Saha
23705,82979600062,829796,62,WP Saha,10/24/1984,Right-hand bat,N/A,India,Keeper,Kings XI Punjab,Kolkata Knight Riders,2015,0,31,0,,,GJ Bailey,G Gambhir,WP Saha,RV Uthappa
23706,82979600185,829796,185,M Vijay,4/1/1984,Right-hand bat,Right-arm offbreak,India,Player,Kings XI Punjab,Kolkata Knight Riders,2015,0,31,0,,,GJ Bailey,G Gambhir,WP Saha,RV Uthappa
23707,82979600197,829796,197,GJ Bailey,9/7/1982,Right-hand bat,Right-arm medium,Australia,Captain,Kings XI Punjab,Kolkata Knight Riders,2015,0,33,0,,,GJ Bailey,G Gambhir,WP Saha,RV Uthappa
23708,82979600305,829796,305,GJ Maxwell,10/14/1988,Right-hand bat,Right-arm offbreak,Australia,Player,Kings XI Punjab,Kolkata Knight Riders,2015,0,27,0,,,GJ Bailey,G Gambhir,WP Saha,RV Uthappa
23709,82979600320,829796,320,DA Miller,6/10/1989,Left-hand bat,Right-arm offbreak,South Africa,Player,Kings XI Punjab,Kolkata Knight Riders,2015,0,26,0,,,GJ Bailey,G Gambhir,WP Saha,RV Uthappa
23710,82979600329,829796,329,Gurkeerat Singh,6/29/1990,Right-hand bat,Right-arm offbreak,India,Player,Kings XI Punjab,Kolkata Knight Riders,2015,0,25,0,,,GJ Bailey,G Gambhir,WP Saha,RV Uthappa
23711,82979600345,829796,345,M Vohra,7/18/1993,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Kolkata Knight Riders,2015,0,22,0,,,GJ Bailey,G Gambhir,WP Saha,RV Uthappa
23712,82979600367,829796,367,Sandeep Sharma,5/18/1993,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Kolkata Knight Riders,2015,0,22,0,,,GJ Bailey,G Gambhir,WP Saha,RV Uthappa
23713,82979600374,829796,374,AR Patel,1/20/1994,Left-hand bat,Slow left-arm orthodox,India,Player,Kings XI Punjab,Kolkata Knight Riders,2015,0,21,0,,,GJ Bailey,G Gambhir,WP Saha,RV Uthappa
23714,82979600387,829796,387,BE Hendricks,6/8/1990,Left-hand bat,Left-arm fast-medium,South Africa,Player,Kings XI Punjab,Kolkata Knight Riders,2015,0,25,0,,,GJ Bailey,G Gambhir,WP Saha,RV Uthappa
23715,82979600395,829796,395,Anureet Singh,3/2/1988,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Kolkata Knight Riders,2015,0,27,0,,,GJ Bailey,G Gambhir,WP Saha,RV Uthappa
23716,82979800014,829798,14,P Kumar,10/2/1986,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Delhi Daredevils,2015,0,29,1,,,DA Warner,JP Duminy,NV Ojha,Q de Kock
23717,82979800042,829798,42,S Dhawan,12/5/1985,Left-hand bat,Right-arm offbreak,India,Player,Sunrisers Hyderabad,Delhi Daredevils,2015,0,30,1,,,DA Warner,JP Duminy,NV Ojha,Q de Kock
23718,82979800084,829798,84,I Sharma,9/2/1988,Right-hand bat,Right-arm fast-medium,India,Player,Sunrisers Hyderabad,Delhi Daredevils,2015,0,27,1,,,DA Warner,JP Duminy,NV Ojha,Q de Kock
23719,82979800161,829798,161,RS Bopara,5/4/1985,Right-hand bat,Right-arm medium,England,Player,Sunrisers Hyderabad,Delhi Daredevils,2015,0,30,1,,,DA Warner,JP Duminy,NV Ojha,Q de Kock
23720,82979800163,829798,163,MC Henriques,2/1/1987,Right-hand bat,Right-arm fast-medium,Australia,Player,Sunrisers Hyderabad,Delhi Daredevils,2015,1,28,1,,,DA Warner,JP Duminy,NV Ojha,Q de Kock
23721,82979800166,829798,166,KV Sharma,10/23/1987,Left-hand bat,Legbreak googly,India,Player,Sunrisers Hyderabad,Delhi Daredevils,2015,0,28,1,,,DA Warner,JP Duminy,NV Ojha,Q de Kock
23722,82979800183,829798,183,NV Ojha,7/20/1983,Right-hand bat,N/A,India,Keeper,Sunrisers Hyderabad,Delhi Daredevils,2015,0,32,1,,,DA Warner,JP Duminy,NV Ojha,Q de Kock
23723,82979800187,829798,187,DA Warner,10/27/1986,Left-hand bat,Legbreak,Australia,Captain,Sunrisers Hyderabad,Delhi Daredevils,2015,0,29,1,,,DA Warner,JP Duminy,NV Ojha,Q de Kock
23724,82979800216,829798,216,EJG Morgan,9/10/1986,Left-hand bat,Right-arm medium,England,Player,Sunrisers Hyderabad,Delhi Daredevils,2015,0,29,1,,,DA Warner,JP Duminy,NV Ojha,Q de Kock
23725,82979800299,829798,299,B Kumar,2/5/1990,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Delhi Daredevils,2015,0,25,1,,,DA Warner,JP Duminy,NV Ojha,Q de Kock
23726,82979800366,829798,366,Parvez Rasool,2/13/1989,Right-hand bat,Right-arm offbreak,India,Player,Sunrisers Hyderabad,Delhi Daredevils,2015,0,26,1,,,DA Warner,JP Duminy,NV Ojha,Q de Kock
23727,82979800015,829798,15,Z Khan,10/7/1978,Right-hand bat,Left-arm fast-medium,India,Player,Delhi Daredevils,Sunrisers Hyderabad,2015,0,37,0,,,JP Duminy,DA Warner,Q de Kock,NV Ojha
23728,82979800027,829798,27,Yuvraj Singh,12/12/1981,Left-hand bat,Slow left-arm orthodox,India,Player,Delhi Daredevils,Sunrisers Hyderabad,2015,0,34,0,,,JP Duminy,DA Warner,Q de Kock,NV Ojha
23729,82979800079,829798,79,SS Tiwary,12/30/1989,Left-hand bat,N/A,India,Player,Delhi Daredevils,Sunrisers Hyderabad,2015,0,26,0,,,JP Duminy,DA Warner,Q de Kock,NV Ojha
23730,82979800109,829798,109,JA Morkel,6/10/1981,Left-hand bat,Right-arm medium-fast,South Africa,Player,Delhi Daredevils,Sunrisers Hyderabad,2015,0,34,0,,,JP Duminy,DA Warner,Q de Kock,NV Ojha
23731,82979800136,829798,136,A Mishra,11/24/1982,Right-hand bat,Legbreak,India,Player,Delhi Daredevils,Sunrisers Hyderabad,2015,0,33,0,,,JP Duminy,DA Warner,Q de Kock,NV Ojha
23732,82979800154,829798,154,JP Duminy,4/14/1984,Left-hand bat,Right-arm offbreak,South Africa,Captain,Delhi Daredevils,Sunrisers Hyderabad,2015,0,31,0,,,JP Duminy,DA Warner,Q de Kock,NV Ojha
23733,82979800237,829798,237,KM Jadhav,3/26/1985,Right-hand bat,Right-arm offbreak,India,Player,Delhi Daredevils,Sunrisers Hyderabad,2015,0,30,0,,,JP Duminy,DA Warner,Q de Kock,NV Ojha
23734,82979800355,829798,355,Q de Kock,12/17/1992,Left-hand bat,N/A,South Africa,Keeper,Delhi Daredevils,Sunrisers Hyderabad,2015,0,23,0,,,JP Duminy,DA Warner,Q de Kock,NV Ojha
23735,82979800371,829798,371,NM Coulter-Nile,10/11/1987,Right-hand bat,Right-arm fast,Australia,Player,Delhi Daredevils,Sunrisers Hyderabad,2015,0,28,0,,,JP Duminy,DA Warner,Q de Kock,NV Ojha
23736,82979800393,829798,393,SS Iyer,12/6/1994,Right-hand bat,Legbreak googly,India,Player,Delhi Daredevils,Sunrisers Hyderabad,2015,0,21,0,,,JP Duminy,DA Warner,Q de Kock,NV Ojha
23737,82979800425,829798,425,J Yadav,1/22/1990,Right-hand bat,Right-arm offbreak,India,Player,Delhi Daredevils,Sunrisers Hyderabad,2015,0,25,0,,,JP Duminy,DA Warner,Q de Kock,NV Ojha
23738,82980000008,829800,8,V Kohli,11/5/1988,Right-hand bat,Right-arm medium,India,Captain,Royal Challengers Bangalore,Mumbai Indians,2015,0,27,1,,,V Kohli,RG Sharma,KD Karthik,PA Patel
23739,82980000088,829800,88,KD Karthik,6/1/1985,Right-hand bat,N/A,India,Keeper,Royal Challengers Bangalore,Mumbai Indians,2015,0,30,1,,,V Kohli,RG Sharma,KD Karthik,PA Patel
23740,82980000110,829800,110,AB de Villiers,2/17/1984,Right-hand bat,Right-arm medium,South Africa,Player,Royal Challengers Bangalore,Mumbai Indians,2015,1,31,1,,,V Kohli,RG Sharma,KD Karthik,PA Patel
23741,82980000162,829800,162,CH Gayle,9/21/1979,Left-hand bat,Right-arm offbreak,West Indies,Player,Royal Challengers Bangalore,Mumbai Indians,2015,0,36,1,,,V Kohli,RG Sharma,KD Karthik,PA Patel
23742,82980000236,829800,236,Mandeep Singh,12/18/1991,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Mumbai Indians,2015,0,24,1,,,V Kohli,RG Sharma,KD Karthik,PA Patel
23743,82980000270,829800,270,S Aravind,4/8/1984,Left-hand bat,Left-arm medium-fast,India,Player,Royal Challengers Bangalore,Mumbai Indians,2015,0,31,1,,,V Kohli,RG Sharma,KD Karthik,PA Patel
23744,82980000311,829800,311,HV Patel,11/23/1990,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Mumbai Indians,2015,0,25,1,,,V Kohli,RG Sharma,KD Karthik,PA Patel
23745,82980000378,829800,378,MA Starc,1/30/1990,Left-hand bat,Left-arm fast,Australia,Player,Royal Challengers Bangalore,Mumbai Indians,2015,0,25,1,,,V Kohli,RG Sharma,KD Karthik,PA Patel
23746,82980000382,829800,382,YS Chahal,7/23/1990,Right-hand bat,Legbreak googly,India,Player,Royal Challengers Bangalore,Mumbai Indians,2015,0,25,1,,,V Kohli,RG Sharma,KD Karthik,PA Patel
23747,82980000401,829800,401,D Wiese,5/18/1985,Right-hand bat,Right-arm medium-fast,South Africa,Player,Royal Challengers Bangalore,Mumbai Indians,2015,0,30,1,,,V Kohli,RG Sharma,KD Karthik,PA Patel
23748,82980000402,829800,402,SN Khan,10/27/1997,Right-hand bat,Legbreak,India,Player,Royal Challengers Bangalore,Mumbai Indians,2015,0,18,1,,,V Kohli,RG Sharma,KD Karthik,PA Patel
23749,82980000017,829800,17,PA Patel,3/9/1985,Left-hand bat,N/A,India,Keeper,Mumbai Indians,Royal Challengers Bangalore,2015,0,30,0,,,RG Sharma,V Kohli,PA Patel,KD Karthik
23750,82980000050,829800,50,Harbhajan Singh,7/3/1980,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Royal Challengers Bangalore,2015,0,35,0,,,RG Sharma,V Kohli,PA Patel,KD Karthik
23751,82980000057,829800,57,RG Sharma,4/30/1987,Right-hand bat,Right-arm offbreak,India,Captain,Mumbai Indians,Royal Challengers Bangalore,2015,0,28,0,,,RG Sharma,V Kohli,PA Patel,KD Karthik
23752,82980000194,829800,194,SL Malinga,8/28/1983,Right-hand bat,Right-arm fast,Sri Lanka,Player,Mumbai Indians,Royal Challengers Bangalore,2015,0,32,0,,,RG Sharma,V Kohli,PA Patel,KD Karthik
23753,82980000208,829800,208,AT Rayudu,9/23/1985,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Royal Challengers Bangalore,2015,0,30,0,,,RG Sharma,V Kohli,PA Patel,KD Karthik
23754,82980000221,829800,221,KA Pollard,5/12/1987,Right-hand bat,Right-arm medium-fast,West Indies,Player,Mumbai Indians,Royal Challengers Bangalore,2015,0,28,0,,,RG Sharma,V Kohli,PA Patel,KD Karthik
23755,82980000375,829800,375,JJ Bumrah,12/6/1993,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Royal Challengers Bangalore,2015,0,22,0,,,RG Sharma,V Kohli,PA Patel,KD Karthik
23756,82980000383,829800,383,LMP Simmons,1/25/1985,Right-hand bat,Right-arm medium-fast,West Indies,Player,Mumbai Indians,Royal Challengers Bangalore,2015,0,30,0,,,RG Sharma,V Kohli,PA Patel,KD Karthik
23757,82980000398,829800,398,J Suchith,1/16/1994,Left-hand bat,Slow left-arm orthodox,India,Player,Mumbai Indians,Royal Challengers Bangalore,2015,0,21,0,,,RG Sharma,V Kohli,PA Patel,KD Karthik
23758,82980000400,829800,400,HH Pandya,10/11/1993,Right-hand bat,Right-arm medium-fast,India,Player,Mumbai Indians,Royal Challengers Bangalore,2015,0,22,0,,,RG Sharma,V Kohli,PA Patel,KD Karthik
23759,82980000403,829800,403,MJ McClenaghan,6/11/1986,Left-hand bat,Left-arm fast-medium,New Zealand,Player,Mumbai Indians,Royal Challengers Bangalore,2015,0,29,0,,,RG Sharma,V Kohli,PA Patel,KD Karthik
23760,82980200002,829802,2,BB McCullum,9/27/1981,Right-hand bat,Right-arm medium,New Zealand,Player,Chennai Super Kings,Rajasthan Royals,2015,0,34,1,,,MS Dhoni,SPD Smith,MS Dhoni,SV Samson
23761,82980200020,829802,20,MS Dhoni,7/7/1981,Right-hand bat,Right-arm medium,India,CaptainKeeper,Chennai Super Kings,Rajasthan Royals,2015,0,34,1,,,MS Dhoni,SPD Smith,MS Dhoni,SV Samson
23762,82980200021,829802,21,SK Raina,11/27/1986,Left-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Rajasthan Royals,2015,0,29,1,,,MS Dhoni,SPD Smith,MS Dhoni,SV Samson
23763,82980200035,829802,35,RA Jadeja,12/6/1988,Left-hand bat,Slow left-arm orthodox,India,Player,Chennai Super Kings,Rajasthan Royals,2015,1,27,1,,,MS Dhoni,SPD Smith,MS Dhoni,SV Samson
23764,82980200071,829802,71,DJ Bravo,10/7/1983,Right-hand bat,Right-arm medium-fast,West Indies,Player,Chennai Super Kings,Rajasthan Royals,2015,0,32,1,,,MS Dhoni,SPD Smith,MS Dhoni,SV Samson
23765,82980200073,829802,73,A Nehra,4/29/1979,Right-hand bat,Left-arm medium-fast,India,Player,Chennai Super Kings,Rajasthan Royals,2015,0,36,1,,,MS Dhoni,SPD Smith,MS Dhoni,SV Samson
23766,82980200147,829802,147,DR Smith,4/12/1983,Right-hand bat,Right-arm medium,West Indies,Player,Chennai Super Kings,Rajasthan Royals,2015,0,32,1,,,MS Dhoni,SPD Smith,MS Dhoni,SV Samson
23767,82980200201,829802,201,R Ashwin,9/17/1986,Right-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Rajasthan Royals,2015,0,29,1,,,MS Dhoni,SPD Smith,MS Dhoni,SV Samson
23768,82980200303,829802,303,F du Plessis,7/13/1984,Right-hand bat,Legbreak,South Africa,Player,Chennai Super Kings,Rajasthan Royals,2015,0,31,1,,,MS Dhoni,SPD Smith,MS Dhoni,SV Samson
23769,82980200322,829802,322,P Negi,1/6/1993,Left-hand bat,Slow left-arm orthodox,India,Player,Chennai Super Kings,Rajasthan Royals,2015,0,22,1,,,MS Dhoni,SPD Smith,MS Dhoni,SV Samson
23770,82980200364,829802,364,MM Sharma,9/18/1988,Right-hand bat,Right-arm medium,India,Player,Chennai Super Kings,Rajasthan Royals,2015,0,27,1,,,MS Dhoni,SPD Smith,MS Dhoni,SV Samson
23771,82980200032,829802,32,SR Watson,6/17/1981,Right-hand bat,Right-arm fast-medium,Australia,Player,Rajasthan Royals,Chennai Super Kings,2015,0,34,0,,,SPD Smith,MS Dhoni,SV Samson,MS Dhoni
23772,82980200085,829802,85,AM Rahane,6/6/1988,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Chennai Super Kings,2015,0,27,0,,,SPD Smith,MS Dhoni,SV Samson,MS Dhoni
23773,82980200089,829802,89,R Bhatia,10/22/1979,Right-hand bat,Right-arm medium-fast,India,Player,Rajasthan Royals,Chennai Super Kings,2015,0,36,0,,,SPD Smith,MS Dhoni,SV Samson,MS Dhoni
23774,82980200306,829802,306,SPD Smith,6/2/1989,Right-hand bat,Legbreak googly,India,Captain,Rajasthan Royals,Chennai Super Kings,2015,0,26,0,,,SPD Smith,MS Dhoni,SV Samson,MS Dhoni
23775,82980200310,829802,310,JP Faulkner,4/29/1990,Right-hand bat,Left-arm fast-medium,Australia,Player,Rajasthan Royals,Chennai Super Kings,2015,0,25,0,,,SPD Smith,MS Dhoni,SV Samson,MS Dhoni
23776,82980200314,829802,314,Ankit Sharma,4/20/1991,Left-hand bat,Slow left-arm orthodox,India,Player,Rajasthan Royals,Chennai Super Kings,2015,0,24,0,,,SPD Smith,MS Dhoni,SV Samson,MS Dhoni
23777,82980200339,829802,339,KK Nair,12/6/1991,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Chennai Super Kings,2015,0,24,0,,,SPD Smith,MS Dhoni,SV Samson,MS Dhoni
23778,82980200350,829802,350,CH Morris,4/30/1987,Right-hand bat,Right-arm fast-medium,South Africa,Player,Rajasthan Royals,Chennai Super Kings,2015,0,28,0,,,SPD Smith,MS Dhoni,SV Samson,MS Dhoni
23779,82980200351,829802,351,SV Samson,11/11/1994,Right-hand bat,N/A,India,Keeper,Rajasthan Royals,Chennai Super Kings,2015,0,21,0,,,SPD Smith,MS Dhoni,SV Samson,MS Dhoni
23780,82980200370,829802,370,PV Tambe,10/8/1971,Right-hand bat,Legbreak,India,Player,Rajasthan Royals,Chennai Super Kings,2015,0,44,0,,,SPD Smith,MS Dhoni,SV Samson,MS Dhoni
23781,82980200394,829802,394,DJ Hooda,4/19/1995,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Chennai Super Kings,2015,0,20,0,,,SPD Smith,MS Dhoni,SV Samson,MS Dhoni
23782,82980400042,829804,42,S Dhawan,12/5/1985,Left-hand bat,Right-arm offbreak,India,Player,Sunrisers Hyderabad,Kings XI Punjab,2015,0,30,1,,,DA Warner,GJ Bailey,NV Ojha,WP Saha
23783,82980400084,829804,84,I Sharma,9/2/1988,Right-hand bat,Right-arm fast-medium,India,Player,Sunrisers Hyderabad,Kings XI Punjab,2015,0,27,1,,,DA Warner,GJ Bailey,NV Ojha,WP Saha
23784,82980400163,829804,163,MC Henriques,2/1/1987,Right-hand bat,Right-arm fast-medium,Australia,Player,Sunrisers Hyderabad,Kings XI Punjab,2015,0,28,1,,,DA Warner,GJ Bailey,NV Ojha,WP Saha
23785,82980400166,829804,166,KV Sharma,10/23/1987,Left-hand bat,Legbreak googly,India,Player,Sunrisers Hyderabad,Kings XI Punjab,2015,0,28,1,,,DA Warner,GJ Bailey,NV Ojha,WP Saha
23786,82980400183,829804,183,NV Ojha,7/20/1983,Right-hand bat,N/A,India,Keeper,Sunrisers Hyderabad,Kings XI Punjab,2015,0,32,1,,,DA Warner,GJ Bailey,NV Ojha,WP Saha
23787,82980400187,829804,187,DA Warner,10/27/1986,Left-hand bat,Legbreak,Australia,Captain,Sunrisers Hyderabad,Kings XI Punjab,2015,1,29,1,,,DA Warner,GJ Bailey,NV Ojha,WP Saha
23788,82980400216,829804,216,EJG Morgan,9/10/1986,Left-hand bat,Right-arm medium,England,Player,Sunrisers Hyderabad,Kings XI Punjab,2015,0,29,1,,,DA Warner,GJ Bailey,NV Ojha,WP Saha
23789,82980400228,829804,228,Bipul Sharma,9/28/1983,Left-hand bat,Slow left-arm orthodox,India,Player,Sunrisers Hyderabad,Kings XI Punjab,2015,0,32,1,,,DA Warner,GJ Bailey,NV Ojha,WP Saha
23790,82980400299,829804,299,B Kumar,2/5/1990,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Kings XI Punjab,2015,0,25,1,,,DA Warner,GJ Bailey,NV Ojha,WP Saha
23791,82980400354,829804,354,KL Rahul,4/18/1992,Right-hand bat,N/A,India,Player,Sunrisers Hyderabad,Kings XI Punjab,2015,0,23,1,,,DA Warner,GJ Bailey,NV Ojha,WP Saha
23792,82980400458,829804,458,TA Boult,7/22/1989,Right-hand bat,Left-arm fast-medium,New Zealand,Player,Sunrisers Hyderabad,Kings XI Punjab,2015,0,26,1,,,DA Warner,GJ Bailey,NV Ojha,WP Saha
23793,82980400062,829804,62,WP Saha,10/24/1984,Right-hand bat,N/A,India,Keeper,Kings XI Punjab,Sunrisers Hyderabad,2015,0,31,0,,,GJ Bailey,DA Warner,WP Saha,NV Ojha
23794,82980400185,829804,185,M Vijay,4/1/1984,Right-hand bat,Right-arm offbreak,India,Player,Kings XI Punjab,Sunrisers Hyderabad,2015,0,31,0,,,GJ Bailey,DA Warner,WP Saha,NV Ojha
23795,82980400197,829804,197,GJ Bailey,9/7/1982,Right-hand bat,Right-arm medium,Australia,Captain,Kings XI Punjab,Sunrisers Hyderabad,2015,0,33,0,,,GJ Bailey,DA Warner,WP Saha,NV Ojha
23796,82980400305,829804,305,GJ Maxwell,10/14/1988,Right-hand bat,Right-arm offbreak,Australia,Player,Kings XI Punjab,Sunrisers Hyderabad,2015,0,27,0,,,GJ Bailey,DA Warner,WP Saha,NV Ojha
23797,82980400320,829804,320,DA Miller,6/10/1989,Left-hand bat,Right-arm offbreak,South Africa,Player,Kings XI Punjab,Sunrisers Hyderabad,2015,0,26,0,,,GJ Bailey,DA Warner,WP Saha,NV Ojha
23798,82980400329,829804,329,Gurkeerat Singh,6/29/1990,Right-hand bat,Right-arm offbreak,India,Player,Kings XI Punjab,Sunrisers Hyderabad,2015,0,25,0,,,GJ Bailey,DA Warner,WP Saha,NV Ojha
23799,82980400345,829804,345,M Vohra,7/18/1993,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Sunrisers Hyderabad,2015,0,22,0,,,GJ Bailey,DA Warner,WP Saha,NV Ojha
23800,82980400367,829804,367,Sandeep Sharma,5/18/1993,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Sunrisers Hyderabad,2015,0,22,0,,,GJ Bailey,DA Warner,WP Saha,NV Ojha
23801,82980400374,829804,374,AR Patel,1/20/1994,Left-hand bat,Slow left-arm orthodox,India,Player,Kings XI Punjab,Sunrisers Hyderabad,2015,0,21,0,,,GJ Bailey,DA Warner,WP Saha,NV Ojha
23802,82980400387,829804,387,BE Hendricks,6/8/1990,Left-hand bat,Left-arm fast-medium,South Africa,Player,Kings XI Punjab,Sunrisers Hyderabad,2015,0,25,0,,,GJ Bailey,DA Warner,WP Saha,NV Ojha
23803,82980400395,829804,395,Anureet Singh,3/2/1988,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Sunrisers Hyderabad,2015,0,27,0,,,GJ Bailey,DA Warner,WP Saha,NV Ojha
23804,82980600002,829806,2,BB McCullum,9/27/1981,Right-hand bat,Right-arm medium,New Zealand,Player,Chennai Super Kings,Delhi Daredevils,2015,0,34,0,,,MS Dhoni,JP Duminy,MS Dhoni,Q de Kock
23805,82980600020,829806,20,MS Dhoni,7/7/1981,Right-hand bat,Right-arm medium,India,CaptainKeeper,Chennai Super Kings,Delhi Daredevils,2015,0,34,0,,,MS Dhoni,JP Duminy,MS Dhoni,Q de Kock
23806,82980600021,829806,21,SK Raina,11/27/1986,Left-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Delhi Daredevils,2015,0,29,0,,,MS Dhoni,JP Duminy,MS Dhoni,Q de Kock
23807,82980600035,829806,35,RA Jadeja,12/6/1988,Left-hand bat,Slow left-arm orthodox,India,Player,Chennai Super Kings,Delhi Daredevils,2015,0,27,0,,,MS Dhoni,JP Duminy,MS Dhoni,Q de Kock
23808,82980600071,829806,71,DJ Bravo,10/7/1983,Right-hand bat,Right-arm medium-fast,West Indies,Player,Chennai Super Kings,Delhi Daredevils,2015,0,32,0,,,MS Dhoni,JP Duminy,MS Dhoni,Q de Kock
23809,82980600147,829806,147,DR Smith,4/12/1983,Right-hand bat,Right-arm medium,West Indies,Player,Chennai Super Kings,Delhi Daredevils,2015,0,32,0,,,MS Dhoni,JP Duminy,MS Dhoni,Q de Kock
23810,82980600201,829806,201,R Ashwin,9/17/1986,Right-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Delhi Daredevils,2015,0,29,0,,,MS Dhoni,JP Duminy,MS Dhoni,Q de Kock
23811,82980600303,829806,303,F du Plessis,7/13/1984,Right-hand bat,Legbreak,South Africa,Player,Chennai Super Kings,Delhi Daredevils,2015,0,31,0,,,MS Dhoni,JP Duminy,MS Dhoni,Q de Kock
23812,82980600322,829806,322,P Negi,1/6/1993,Left-hand bat,Slow left-arm orthodox,India,Player,Chennai Super Kings,Delhi Daredevils,2015,0,22,0,,,MS Dhoni,JP Duminy,MS Dhoni,Q de Kock
23813,82980600359,829806,359,IC Pandey,8/15/1989,Right-hand bat,Right-arm medium,India,Player,Chennai Super Kings,Delhi Daredevils,2015,0,26,0,,,MS Dhoni,JP Duminy,MS Dhoni,Q de Kock
23814,82980600364,829806,364,MM Sharma,9/18/1988,Right-hand bat,Right-arm medium,India,Player,Chennai Super Kings,Delhi Daredevils,2015,0,27,0,,,MS Dhoni,JP Duminy,MS Dhoni,Q de Kock
23815,82980600015,829806,15,Z Khan,10/7/1978,Right-hand bat,Left-arm fast-medium,India,Player,Delhi Daredevils,Chennai Super Kings,2015,1,37,1,,,JP Duminy,MS Dhoni,Q de Kock,MS Dhoni
23816,82980600027,829806,27,Yuvraj Singh,12/12/1981,Left-hand bat,Slow left-arm orthodox,India,Player,Delhi Daredevils,Chennai Super Kings,2015,0,34,1,,,JP Duminy,MS Dhoni,Q de Kock,MS Dhoni
